"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","GDPHRWKD","TOT","IDX2010","A","2006",96.033788,
"CZE","GDPHRWKD","TOT","IDX2010","A","2007",100.164275,
"CZE","GDPHRWKD","TOT","IDX2010","A","2008",100.367255,
"CZE","GDPHRWKD","TOT","IDX2010","A","2009",97.893602,
"CZE","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CZE","GDPHRWKD","TOT","IDX2010","A","2011",101.71025,
"CZE","GDPHRWKD","TOT","IDX2010","A","2012",102.143529,
"CZE","GDPHRWKD","TOT","IDX2010","A","2013",102.077197,
"CZE","GDPHRWKD","TOT","IDX2010","A","2014",103.467311,
"CZE","GDPHRWKD","TOT","IDX2010","A","2015",108.685622,
"CZE","GDPHRWKD","TOT","IDX2010","A","2016",108.228042,
"CZE","GDPHRWKD","TOT","IDX2010","A","2017",110.846595,
"CZE","GDPHRWKD","TOT","IDX2010","A","2018",112.461583,
"DNK","GDPHRWKD","TOT","IDX2010","A","1970",41.664232,
"DNK","GDPHRWKD","TOT","IDX2010","A","1971",43.779127,
"DNK","GDPHRWKD","TOT","IDX2010","A","1972",46.104144,
"DNK","GDPHRWKD","TOT","IDX2010","A","1973",48.618934,
"DNK","GDPHRWKD","TOT","IDX2010","A","1974",48.930602,
"DNK","GDPHRWKD","TOT","IDX2010","A","1975",50.941521,
"DNK","GDPHRWKD","TOT","IDX2010","A","1976",52.823436,
"DNK","GDPHRWKD","TOT","IDX2010","A","1977",54.781496,
"DNK","GDPHRWKD","TOT","IDX2010","A","1978",56.352484,
"DNK","GDPHRWKD","TOT","IDX2010","A","1979",58.292485,
"DNK","GDPHRWKD","TOT","IDX2010","A","1980",57.843043,
"DNK","GDPHRWKD","TOT","IDX2010","A","1981",59.545696,
"DNK","GDPHRWKD","TOT","IDX2010","A","1982",61.207496,
"DNK","GDPHRWKD","TOT","IDX2010","A","1983",63.031059,
"DNK","GDPHRWKD","TOT","IDX2010","A","1984",64.936425,
"DNK","GDPHRWKD","TOT","IDX2010","A","1985",66.578672,
"DNK","GDPHRWKD","TOT","IDX2010","A","1986",68.022125,
"DNK","GDPHRWKD","TOT","IDX2010","A","1987",69.403593,
"DNK","GDPHRWKD","TOT","IDX2010","A","1988",70.765588,
"DNK","GDPHRWKD","TOT","IDX2010","A","1989",72.24701,
"DNK","GDPHRWKD","TOT","IDX2010","A","1990",74.361153,
"DNK","GDPHRWKD","TOT","IDX2010","A","1991",76.30489,
"DNK","GDPHRWKD","TOT","IDX2010","A","1992",77.61868,
"DNK","GDPHRWKD","TOT","IDX2010","A","1993",79.101447,
"DNK","GDPHRWKD","TOT","IDX2010","A","1994",84.151532,
"DNK","GDPHRWKD","TOT","IDX2010","A","1995",85.403802,
"DNK","GDPHRWKD","TOT","IDX2010","A","1996",87.439966,
"DNK","GDPHRWKD","TOT","IDX2010","A","1997",88.073757,
"DNK","GDPHRWKD","TOT","IDX2010","A","1998",87.972308,
"DNK","GDPHRWKD","TOT","IDX2010","A","1999",88.868329,
"DNK","GDPHRWKD","TOT","IDX2010","A","2000",90.926831,
"DNK","GDPHRWKD","TOT","IDX2010","A","2001",90.605822,
"DNK","GDPHRWKD","TOT","IDX2010","A","2002",91.350758,
"DNK","GDPHRWKD","TOT","IDX2010","A","2003",92.85839,
"DNK","GDPHRWKD","TOT","IDX2010","A","2004",95.823565,
"DNK","GDPHRWKD","TOT","IDX2010","A","2005",97.135281,
"DNK","GDPHRWKD","TOT","IDX2010","A","2006",98.415417,
"DNK","GDPHRWKD","TOT","IDX2010","A","2007",98.596926,
"DNK","GDPHRWKD","TOT","IDX2010","A","2008",97.129084,
"DNK","GDPHRWKD","TOT","IDX2010","A","2009",96.233833,
"DNK","GDPHRWKD","TOT","IDX2010","A","2010",100,
"DNK","GDPHRWKD","TOT","IDX2010","A","2011",100.346254,
"DNK","GDPHRWKD","TOT","IDX2010","A","2012",102.264117,
"DNK","GDPHRWKD","TOT","IDX2010","A","2013",103.068264,
"DNK","GDPHRWKD","TOT","IDX2010","A","2014",104.700969,
"DNK","GDPHRWKD","TOT","IDX2010","A","2015",106.196093,
"DNK","GDPHRWKD","TOT","IDX2010","A","2016",106.742312,
"DNK","GDPHRWKD","TOT","IDX2010","A","2017",107.957032,
"DNK","GDPHRWKD","TOT","IDX2010","A","2018",108.629371,
"FIN","GDPHRWKD","TOT","IDX2010","A","1970",31.341677,
"FIN","GDPHRWKD","TOT","IDX2010","A","1971",32.888138,
"FIN","GDPHRWKD","TOT","IDX2010","A","1972",35.395458,
"FIN","GDPHRWKD","TOT","IDX2010","A","1973",37.474665,
"FIN","GDPHRWKD","TOT","IDX2010","A","1974",38.685341,
"FIN","GDPHRWKD","TOT","IDX2010","A","1975",39.759494,
"FIN","GDPHRWKD","TOT","IDX2010","A","1976",40.330592,
"FIN","GDPHRWKD","TOT","IDX2010","A","1977",41.357675,
"FIN","GDPHRWKD","TOT","IDX2010","A","1978",42.847438,
"FIN","GDPHRWKD","TOT","IDX2010","A","1979",45.495098,
"FIN","GDPHRWKD","TOT","IDX2010","A","1980",47.092214,
"FIN","GDPHRWKD","TOT","IDX2010","A","1981",46.97665,
"FIN","GDPHRWKD","TOT","IDX2010","A","1982",48.270486,
"FIN","GDPHRWKD","TOT","IDX2010","A","1983",50.047932,
"FIN","GDPHRWKD","TOT","IDX2010","A","1984",51.609486,
"FIN","GDPHRWKD","TOT","IDX2010","A","1985",53.349302,
"FIN","GDPHRWKD","TOT","IDX2010","A","1986",55.622185,
"FIN","GDPHRWKD","TOT","IDX2010","A","1987",57.112123,
"FIN","GDPHRWKD","TOT","IDX2010","A","1988",59.210498,
"FIN","GDPHRWKD","TOT","IDX2010","A","1989",61.782186,
"FIN","GDPHRWKD","TOT","IDX2010","A","1990",63.690561,
"FIN","GDPHRWKD","TOT","IDX2010","A","1991",64.261289,
"FIN","GDPHRWKD","TOT","IDX2010","A","1992",66.630151,
"FIN","GDPHRWKD","TOT","IDX2010","A","1993",70.255824,
"FIN","GDPHRWKD","TOT","IDX2010","A","1994",73.220657,
"FIN","GDPHRWKD","TOT","IDX2010","A","1995",74.923059,
"FIN","GDPHRWKD","TOT","IDX2010","A","1996",76.613393,
"FIN","GDPHRWKD","TOT","IDX2010","A","1997",79.168992,
"FIN","GDPHRWKD","TOT","IDX2010","A","1998",82.431073,
"FIN","GDPHRWKD","TOT","IDX2010","A","1999",83.850448,
"FIN","GDPHRWKD","TOT","IDX2010","A","2000",87.416634,
"FIN","GDPHRWKD","TOT","IDX2010","A","2001",89.413528,
"FIN","GDPHRWKD","TOT","IDX2010","A","2002",90.379839,
"FIN","GDPHRWKD","TOT","IDX2010","A","2003",92.50546,
"FIN","GDPHRWKD","TOT","IDX2010","A","2004",95.535858,
"FIN","GDPHRWKD","TOT","IDX2010","A","2005",97.221716,
"FIN","GDPHRWKD","TOT","IDX2010","A","2006",99.596744,
"FIN","GDPHRWKD","TOT","IDX2010","A","2007",102.702183,
"FIN","GDPHRWKD","TOT","IDX2010","A","2008",101.567556,
"FIN","GDPHRWKD","TOT","IDX2010","A","2009",96.852718,
"FIN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"FIN","GDPHRWKD","TOT","IDX2010","A","2011",101.597321,
"FIN","GDPHRWKD","TOT","IDX2010","A","2012",100.032547,
"FIN","GDPHRWKD","TOT","IDX2010","A","2013",100.62235,
"FIN","GDPHRWKD","TOT","IDX2010","A","2014",100.662141,
"FIN","GDPHRWKD","TOT","IDX2010","A","2015",101.238666,
"FIN","GDPHRWKD","TOT","IDX2010","A","2016",103.772584,
"FIN","GDPHRWKD","TOT","IDX2010","A","2017",106.100525,
"FIN","GDPHRWKD","TOT","IDX2010","A","2018",105.314024,
"FRA","GDPHRWKD","TOT","IDX2010","A","1970",38.242956,
"FRA","GDPHRWKD","TOT","IDX2010","A","1971",40.144094,
"FRA","GDPHRWKD","TOT","IDX2010","A","1972",42.84352,
"FRA","GDPHRWKD","TOT","IDX2010","A","1973",45.31727,
"FRA","GDPHRWKD","TOT","IDX2010","A","1974",47.628019,
"FRA","GDPHRWKD","TOT","IDX2010","A","1975",48.19968,
"FRA","GDPHRWKD","TOT","IDX2010","A","1976",49.190519,
"FRA","GDPHRWKD","TOT","IDX2010","A","1977",51.497606,
"FRA","GDPHRWKD","TOT","IDX2010","A","1978",54.144275,
"FRA","GDPHRWKD","TOT","IDX2010","A","1979",55.79768,
"FRA","GDPHRWKD","TOT","IDX2010","A","1980",56.714617,
"FRA","GDPHRWKD","TOT","IDX2010","A","1981",58.039454,
"FRA","GDPHRWKD","TOT","IDX2010","A","1982",61.803493,
"FRA","GDPHRWKD","TOT","IDX2010","A","1983",63.306932,
"FRA","GDPHRWKD","TOT","IDX2010","A","1984",64.850343,
"FRA","GDPHRWKD","TOT","IDX2010","A","1985",67.456748,
"FRA","GDPHRWKD","TOT","IDX2010","A","1986",68.946175,
"FRA","GDPHRWKD","TOT","IDX2010","A","1987",69.626067,
"FRA","GDPHRWKD","TOT","IDX2010","A","1988",71.874595,
"FRA","GDPHRWKD","TOT","IDX2010","A","1989",74.436383,
"FRA","GDPHRWKD","TOT","IDX2010","A","1990",76.221734,
"FRA","GDPHRWKD","TOT","IDX2010","A","1991",77.176754,
"FRA","GDPHRWKD","TOT","IDX2010","A","1992",79.034333,
"FRA","GDPHRWKD","TOT","IDX2010","A","1993",79.7698,
"FRA","GDPHRWKD","TOT","IDX2010","A","1994",81.415771,
"FRA","GDPHRWKD","TOT","IDX2010","A","1995",83.440269,
"FRA","GDPHRWKD","TOT","IDX2010","A","1996",84.349457,
"FRA","GDPHRWKD","TOT","IDX2010","A","1997",85.745134,
"FRA","GDPHRWKD","TOT","IDX2010","A","1998",87.866088,
"FRA","GDPHRWKD","TOT","IDX2010","A","1999",89.132277,
"FRA","GDPHRWKD","TOT","IDX2010","A","2000",91.49308,
"FRA","GDPHRWKD","TOT","IDX2010","A","2001",93.204922,
"FRA","GDPHRWKD","TOT","IDX2010","A","2002",95.925989,
"FRA","GDPHRWKD","TOT","IDX2010","A","2003",96.473494,
"FRA","GDPHRWKD","TOT","IDX2010","A","2004",97.539652,
"FRA","GDPHRWKD","TOT","IDX2010","A","2005",98.405401,
"FRA","GDPHRWKD","TOT","IDX2010","A","2006",100.855351,
"FRA","GDPHRWKD","TOT","IDX2010","A","2007",100.382673,
"FRA","GDPHRWKD","TOT","IDX2010","A","2008",99.742223,
"FRA","GDPHRWKD","TOT","IDX2010","A","2009",98.722057,
"FRA","GDPHRWKD","TOT","IDX2010","A","2010",100,
"FRA","GDPHRWKD","TOT","IDX2010","A","2011",101.001301,
"FRA","GDPHRWKD","TOT","IDX2010","A","2012",101.331298,
"FRA","GDPHRWKD","TOT","IDX2010","A","2013",102.703585,
"FRA","GDPHRWKD","TOT","IDX2010","A","2014",103.691799,
"FRA","GDPHRWKD","TOT","IDX2010","A","2015",104.533053,
"FRA","GDPHRWKD","TOT","IDX2010","A","2016",104.825146,
"FRA","GDPHRWKD","TOT","IDX2010","A","2017",107.313166,
"FRA","GDPHRWKD","TOT","IDX2010","A","2018",108.824436,
"DEU","GDPHRWKD","TOT","IDX2010","A","1970",39.585579,
"DEU","GDPHRWKD","TOT","IDX2010","A","1971",41.313202,
"DEU","GDPHRWKD","TOT","IDX2010","A","1972",43.37186,
"DEU","GDPHRWKD","TOT","IDX2010","A","1973",45.584253,
"DEU","GDPHRWKD","TOT","IDX2010","A","1974",47.424565,
"DEU","GDPHRWKD","TOT","IDX2010","A","1975",49.20891,
"DEU","GDPHRWKD","TOT","IDX2010","A","1976",51.503169,
"DEU","GDPHRWKD","TOT","IDX2010","A","1977",53.624124,
"DEU","GDPHRWKD","TOT","IDX2010","A","1978",55.279573,
"DEU","GDPHRWKD","TOT","IDX2010","A","1979",56.862403,
"DEU","GDPHRWKD","TOT","IDX2010","A","1980",57.341121,
"DEU","GDPHRWKD","TOT","IDX2010","A","1981",58.29441,
"DEU","GDPHRWKD","TOT","IDX2010","A","1982",58.897553,
"DEU","GDPHRWKD","TOT","IDX2010","A","1983",60.830001,
"DEU","GDPHRWKD","TOT","IDX2010","A","1984",62.436636,
"DEU","GDPHRWKD","TOT","IDX2010","A","1985",63.877308,
"DEU","GDPHRWKD","TOT","IDX2010","A","1986",64.845197,
"DEU","GDPHRWKD","TOT","IDX2010","A","1987",65.732232,
"DEU","GDPHRWKD","TOT","IDX2010","A","1988",67.427822,
"DEU","GDPHRWKD","TOT","IDX2010","A","1989",69.774358,
"DEU","GDPHRWKD","TOT","IDX2010","A","1990",72.239878,
"DEU","GDPHRWKD","TOT","IDX2010","A","1991",74.75145,
"DEU","GDPHRWKD","TOT","IDX2010","A","1992",76.646137,
"DEU","GDPHRWKD","TOT","IDX2010","A","1993",78.066213,
"DEU","GDPHRWKD","TOT","IDX2010","A","1994",80.18419,
"DEU","GDPHRWKD","TOT","IDX2010","A","1995",81.726595,
"DEU","GDPHRWKD","TOT","IDX2010","A","1996",83.324551,
"DEU","GDPHRWKD","TOT","IDX2010","A","1997",85.529018,
"DEU","GDPHRWKD","TOT","IDX2010","A","1998",86.527296,
"DEU","GDPHRWKD","TOT","IDX2010","A","1999",87.708508,
"DEU","GDPHRWKD","TOT","IDX2010","A","2000",89.926302,
"DEU","GDPHRWKD","TOT","IDX2010","A","2001",92.341573,
"DEU","GDPHRWKD","TOT","IDX2010","A","2002",93.474978,
"DEU","GDPHRWKD","TOT","IDX2010","A","2003",94.23223,
"DEU","GDPHRWKD","TOT","IDX2010","A","2004",95.17113,
"DEU","GDPHRWKD","TOT","IDX2010","A","2005",96.613922,
"DEU","GDPHRWKD","TOT","IDX2010","A","2006",98.473053,
"DEU","GDPHRWKD","TOT","IDX2010","A","2007",99.966559,
"DEU","GDPHRWKD","TOT","IDX2010","A","2008",100.153984,
"DEU","GDPHRWKD","TOT","IDX2010","A","2009",97.586251,
"DEU","GDPHRWKD","TOT","IDX2010","A","2010",100,
"DEU","GDPHRWKD","TOT","IDX2010","A","2011",102.056115,
"DEU","GDPHRWKD","TOT","IDX2010","A","2012",102.689448,
"DEU","GDPHRWKD","TOT","IDX2010","A","2013",103.491032,
"DEU","GDPHRWKD","TOT","IDX2010","A","2014",104.550388,
"DEU","GDPHRWKD","TOT","IDX2010","A","2015",105.160511,
"DEU","GDPHRWKD","TOT","IDX2010","A","2016",106.650745,
"DEU","GDPHRWKD","TOT","IDX2010","A","2017",107.603494,
"DEU","GDPHRWKD","TOT","IDX2010","A","2018",107.593534,
"GRC","GDPHRWKD","TOT","IDX2010","A","1983",67.986507,
"GRC","GDPHRWKD","TOT","IDX2010","A","1984",71.921624,
"GRC","GDPHRWKD","TOT","IDX2010","A","1985",71.281642,
"GRC","GDPHRWKD","TOT","IDX2010","A","1986",71.828608,
"GRC","GDPHRWKD","TOT","IDX2010","A","1987",71.723191,
"GRC","GDPHRWKD","TOT","IDX2010","A","1988",74.018764,
"GRC","GDPHRWKD","TOT","IDX2010","A","1989",74.954137,
"GRC","GDPHRWKD","TOT","IDX2010","A","1990",74.800994,
"GRC","GDPHRWKD","TOT","IDX2010","A","1991",77.376043,
"GRC","GDPHRWKD","TOT","IDX2010","A","1992",75.79982,
"GRC","GDPHRWKD","TOT","IDX2010","A","1993",73.258405,
"GRC","GDPHRWKD","TOT","IDX2010","A","1994",74.540221,
"GRC","GDPHRWKD","TOT","IDX2010","A","1995",76.09905,
"GRC","GDPHRWKD","TOT","IDX2010","A","1996",78.764678,
"GRC","GDPHRWKD","TOT","IDX2010","A","1997",82.703163,
"GRC","GDPHRWKD","TOT","IDX2010","A","1998",82.26751,
"GRC","GDPHRWKD","TOT","IDX2010","A","1999",84.893436,
"GRC","GDPHRWKD","TOT","IDX2010","A","2000",87.845588,
"GRC","GDPHRWKD","TOT","IDX2010","A","2001",91.417522,
"GRC","GDPHRWKD","TOT","IDX2010","A","2002",93.105225,
"GRC","GDPHRWKD","TOT","IDX2010","A","2003",97.20367,
"GRC","GDPHRWKD","TOT","IDX2010","A","2004",100.169099,
"GRC","GDPHRWKD","TOT","IDX2010","A","2005",97.301574,
"GRC","GDPHRWKD","TOT","IDX2010","A","2006",101.512565,
"GRC","GDPHRWKD","TOT","IDX2010","A","2007",104.159679,
"GRC","GDPHRWKD","TOT","IDX2010","A","2008",102.703807,
"GRC","GDPHRWKD","TOT","IDX2010","A","2009",100.035145,
"GRC","GDPHRWKD","TOT","IDX2010","A","2010",100,
"GRC","GDPHRWKD","TOT","IDX2010","A","2011",96.728324,
"GRC","GDPHRWKD","TOT","IDX2010","A","2012",94.880526,
"GRC","GDPHRWKD","TOT","IDX2010","A","2013",94.082645,
"GRC","GDPHRWKD","TOT","IDX2010","A","2014",95.703851,
"GRC","GDPHRWKD","TOT","IDX2010","A","2015",94.113425,
"GRC","GDPHRWKD","TOT","IDX2010","A","2016",93.545021,
"GRC","GDPHRWKD","TOT","IDX2010","A","2017",92.840298,
"GRC","GDPHRWKD","TOT","IDX2010","A","2018",93.049659,
"HUN","GDPHRWKD","TOT","IDX2010","A","1991",47.604456,
"HUN","GDPHRWKD","TOT","IDX2010","A","1992",51.526248,
"HUN","GDPHRWKD","TOT","IDX2010","A","1993",54.656564,
"HUN","GDPHRWKD","TOT","IDX2010","A","1994",53.637763,
"HUN","GDPHRWKD","TOT","IDX2010","A","1995",61.97495,"B"
"HUN","GDPHRWKD","TOT","IDX2010","A","1996",62.120533,
"HUN","GDPHRWKD","TOT","IDX2010","A","1997",63.341638,
"HUN","GDPHRWKD","TOT","IDX2010","A","1998",65.028383,
"HUN","GDPHRWKD","TOT","IDX2010","A","1999",64.722468,
"HUN","GDPHRWKD","TOT","IDX2010","A","2000",67.02955,
"HUN","GDPHRWKD","TOT","IDX2010","A","2001",71.096421,
"HUN","GDPHRWKD","TOT","IDX2010","A","2002",73.932374,
"HUN","GDPHRWKD","TOT","IDX2010","A","2003",77.829739,
"HUN","GDPHRWKD","TOT","IDX2010","A","2004",82.184112,
"HUN","GDPHRWKD","TOT","IDX2010","A","2005",86.008518,
"HUN","GDPHRWKD","TOT","IDX2010","A","2006",89.090365,
"HUN","GDPHRWKD","TOT","IDX2010","A","2007",89.562746,
"HUN","GDPHRWKD","TOT","IDX2010","A","2008",91.990922,
"HUN","GDPHRWKD","TOT","IDX2010","A","2009",88.953341,
"HUN","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"HUN","GDPHRWKD","TOT","IDX2010","A","2011",102.062344,
"HUN","GDPHRWKD","TOT","IDX2010","A","2012",101.376421,
"HUN","GDPHRWKD","TOT","IDX2010","A","2013",102.691312,
"HUN","GDPHRWKD","TOT","IDX2010","A","2014",101.678627,
"HUN","GDPHRWKD","TOT","IDX2010","A","2015",102.967724,
"HUN","GDPHRWKD","TOT","IDX2010","A","2016",101.538651,
"HUN","GDPHRWKD","TOT","IDX2010","A","2017",104.766412,
"HUN","GDPHRWKD","TOT","IDX2010","A","2018",109.338778,
"ISL","GDPHRWKD","TOT","IDX2010","A","1970",34.004954,
"ISL","GDPHRWKD","TOT","IDX2010","A","1971",37.432597,
"ISL","GDPHRWKD","TOT","IDX2010","A","1972",39.293878,
"ISL","GDPHRWKD","TOT","IDX2010","A","1973",41.231633,
"ISL","GDPHRWKD","TOT","IDX2010","A","1974",42.731172,
"ISL","GDPHRWKD","TOT","IDX2010","A","1975",42.790763,
"ISL","GDPHRWKD","TOT","IDX2010","A","1976",44.547943,
"ISL","GDPHRWKD","TOT","IDX2010","A","1977",49.45109,
"ISL","GDPHRWKD","TOT","IDX2010","A","1978",52.0134,
"ISL","GDPHRWKD","TOT","IDX2010","A","1979",54.581586,
"ISL","GDPHRWKD","TOT","IDX2010","A","1980",56.304562,
"ISL","GDPHRWKD","TOT","IDX2010","A","1981",56.00534,
"ISL","GDPHRWKD","TOT","IDX2010","A","1982",55.702307,
"ISL","GDPHRWKD","TOT","IDX2010","A","1983",54.008266,
"ISL","GDPHRWKD","TOT","IDX2010","A","1984",55.531607,
"ISL","GDPHRWKD","TOT","IDX2010","A","1985",55.376088,
"ISL","GDPHRWKD","TOT","IDX2010","A","1986",57.301746,
"ISL","GDPHRWKD","TOT","IDX2010","A","1987",58.852025,
"ISL","GDPHRWKD","TOT","IDX2010","A","1988",60.324401,
"ISL","GDPHRWKD","TOT","IDX2010","A","1989",61.536779,
"ISL","GDPHRWKD","TOT","IDX2010","A","1990",63.219299,
"ISL","GDPHRWKD","TOT","IDX2010","A","1991",62.980391,
"ISL","GDPHRWKD","TOT","IDX2010","A","1992",60.855499,
"ISL","GDPHRWKD","TOT","IDX2010","A","1993",61.256195,
"ISL","GDPHRWKD","TOT","IDX2010","A","1994",64.028625,
"ISL","GDPHRWKD","TOT","IDX2010","A","1995",62.763602,
"ISL","GDPHRWKD","TOT","IDX2010","A","1996",64.861558,
"ISL","GDPHRWKD","TOT","IDX2010","A","1997",67.565199,
"ISL","GDPHRWKD","TOT","IDX2010","A","1998",70.267016,
"ISL","GDPHRWKD","TOT","IDX2010","A","1999",71.388046,
"ISL","GDPHRWKD","TOT","IDX2010","A","2000",71.201291,
"ISL","GDPHRWKD","TOT","IDX2010","A","2001",72.303325,
"ISL","GDPHRWKD","TOT","IDX2010","A","2002",75.384335,
"ISL","GDPHRWKD","TOT","IDX2010","A","2003",78.453835,
"ISL","GDPHRWKD","TOT","IDX2010","A","2004",84.757259,
"ISL","GDPHRWKD","TOT","IDX2010","A","2005",87.703499,
"ISL","GDPHRWKD","TOT","IDX2010","A","2006",88.405666,
"ISL","GDPHRWKD","TOT","IDX2010","A","2007",93.73587,
"ISL","GDPHRWKD","TOT","IDX2010","A","2008",94.747007,
"ISL","GDPHRWKD","TOT","IDX2010","A","2009",101.673471,
"ISL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ISL","GDPHRWKD","TOT","IDX2010","A","2011",100.150329,
"ISL","GDPHRWKD","TOT","IDX2010","A","2012",100.500358,
"ISL","GDPHRWKD","TOT","IDX2010","A","2013",102.089171,
"ISL","GDPHRWKD","TOT","IDX2010","A","2014",102.417635,
"ISL","GDPHRWKD","TOT","IDX2010","A","2015",104.406218,
"ISL","GDPHRWKD","TOT","IDX2010","A","2016",107.42669,
"ISL","GDPHRWKD","TOT","IDX2010","A","2017",108.721799,
"ISL","GDPHRWKD","TOT","IDX2010","A","2018",111.642161,
"IRL","GDPHRWKD","TOT","IDX2010","A","1970",21.588565,
"IRL","GDPHRWKD","TOT","IDX2010","A","1971",22.245986,
"IRL","GDPHRWKD","TOT","IDX2010","A","1972",24.195072,
"IRL","GDPHRWKD","TOT","IDX2010","A","1973",25.118566,
"IRL","GDPHRWKD","TOT","IDX2010","A","1974",26.243418,
"IRL","GDPHRWKD","TOT","IDX2010","A","1975",28.069004,
"IRL","GDPHRWKD","TOT","IDX2010","A","1976",28.787974,
"IRL","GDPHRWKD","TOT","IDX2010","A","1977",30.59791,
"IRL","GDPHRWKD","TOT","IDX2010","A","1978",32.727948,
"IRL","GDPHRWKD","TOT","IDX2010","A","1979",32.416699,
"IRL","GDPHRWKD","TOT","IDX2010","A","1980",34.347804,
"IRL","GDPHRWKD","TOT","IDX2010","A","1981",36.129087,
"IRL","GDPHRWKD","TOT","IDX2010","A","1982",37.232602,
"IRL","GDPHRWKD","TOT","IDX2010","A","1983",37.655713,
"IRL","GDPHRWKD","TOT","IDX2010","A","1984",40.382225,
"IRL","GDPHRWKD","TOT","IDX2010","A","1985",41.668473,
"IRL","GDPHRWKD","TOT","IDX2010","A","1986",41.057741,
"IRL","GDPHRWKD","TOT","IDX2010","A","1987",43.142461,
"IRL","GDPHRWKD","TOT","IDX2010","A","1988",45.19482,
"IRL","GDPHRWKD","TOT","IDX2010","A","1989",47.71071,
"IRL","GDPHRWKD","TOT","IDX2010","A","1990",49.855593,
"IRL","GDPHRWKD","TOT","IDX2010","A","1991",51.858577,
"IRL","GDPHRWKD","TOT","IDX2010","A","1992",54.457786,
"IRL","GDPHRWKD","TOT","IDX2010","A","1993",55.833277,
"IRL","GDPHRWKD","TOT","IDX2010","A","1994",57.187181,
"IRL","GDPHRWKD","TOT","IDX2010","A","1995",60.005824,
"IRL","GDPHRWKD","TOT","IDX2010","A","1996",62.428509,
"IRL","GDPHRWKD","TOT","IDX2010","A","1997",66.611313,
"IRL","GDPHRWKD","TOT","IDX2010","A","1998",67.962012,
"IRL","GDPHRWKD","TOT","IDX2010","A","1999",70.946632,
"IRL","GDPHRWKD","TOT","IDX2010","A","2000",74.669144,
"IRL","GDPHRWKD","TOT","IDX2010","A","2001",76.602111,
"IRL","GDPHRWKD","TOT","IDX2010","A","2002",80.688157,
"IRL","GDPHRWKD","TOT","IDX2010","A","2003",82.366672,
"IRL","GDPHRWKD","TOT","IDX2010","A","2004",85.541187,
"IRL","GDPHRWKD","TOT","IDX2010","A","2005",85.820559,
"IRL","GDPHRWKD","TOT","IDX2010","A","2006",86.389648,
"IRL","GDPHRWKD","TOT","IDX2010","A","2007",87.827416,
"IRL","GDPHRWKD","TOT","IDX2010","A","2008",85.387062,
"IRL","GDPHRWKD","TOT","IDX2010","A","2009",89.503525,
"IRL","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"IRL","GDPHRWKD","TOT","IDX2010","A","2011",101.636455,
"IRL","GDPHRWKD","TOT","IDX2010","A","2012",102.347473,
"IRL","GDPHRWKD","TOT","IDX2010","A","2013",100.435699,
"IRL","GDPHRWKD","TOT","IDX2010","A","2014",105.343945,
"IRL","GDPHRWKD","TOT","IDX2010","A","2015",126.273341,
"IRL","GDPHRWKD","TOT","IDX2010","A","2016",126.774384,
"IRL","GDPHRWKD","TOT","IDX2010","A","2017",132.202588,
"IRL","GDPHRWKD","TOT","IDX2010","A","2018",137.786758,
"ITA","GDPHRWKD","TOT","IDX2010","A","1970",48.193728,
"ITA","GDPHRWKD","TOT","IDX2010","A","1971",50.348205,
"ITA","GDPHRWKD","TOT","IDX2010","A","1972",52.842434,
"ITA","GDPHRWKD","TOT","IDX2010","A","1973",56.281335,
"ITA","GDPHRWKD","TOT","IDX2010","A","1974",59.397715,
"ITA","GDPHRWKD","TOT","IDX2010","A","1975",58.584274,
"ITA","GDPHRWKD","TOT","IDX2010","A","1976",62.198226,
"ITA","GDPHRWKD","TOT","IDX2010","A","1977",64.779494,
"ITA","GDPHRWKD","TOT","IDX2010","A","1978",67.016925,
"ITA","GDPHRWKD","TOT","IDX2010","A","1979",70.477055,
"ITA","GDPHRWKD","TOT","IDX2010","A","1980",71.815463,
"ITA","GDPHRWKD","TOT","IDX2010","A","1981",72.236102,
"ITA","GDPHRWKD","TOT","IDX2010","A","1982",71.946116,
"ITA","GDPHRWKD","TOT","IDX2010","A","1983",72.581539,
"ITA","GDPHRWKD","TOT","IDX2010","A","1984",75.344081,
"ITA","GDPHRWKD","TOT","IDX2010","A","1985",76.87042,
"ITA","GDPHRWKD","TOT","IDX2010","A","1986",78.173879,
"ITA","GDPHRWKD","TOT","IDX2010","A","1987",79.669573,
"ITA","GDPHRWKD","TOT","IDX2010","A","1988",81.970567,
"ITA","GDPHRWKD","TOT","IDX2010","A","1989",84.885754,
"ITA","GDPHRWKD","TOT","IDX2010","A","1990",85.703358,
"ITA","GDPHRWKD","TOT","IDX2010","A","1991",85.743008,
"ITA","GDPHRWKD","TOT","IDX2010","A","1992",86.942947,
"ITA","GDPHRWKD","TOT","IDX2010","A","1993",88.587444,
"ITA","GDPHRWKD","TOT","IDX2010","A","1994",92.308533,
"ITA","GDPHRWKD","TOT","IDX2010","A","1995",95.045129,
"ITA","GDPHRWKD","TOT","IDX2010","A","1996",95.171251,
"ITA","GDPHRWKD","TOT","IDX2010","A","1997",96.925319,
